% Model:              shifted-lattice-Si-orthotrope_alp00.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 22 2022, 16:28
% Dimension:          1
% Nodes:              861
% Expressions:        50
% Description:        Global
% X,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency
1.5707963267948966E7,3.615677394099442E9,9.219455913069174E9,9.698072363203386E9,1.0502014534147522E10,1.1836271077816816E10,1.3129814600083164E10,1.3829420356806036E10,1.7250206022993736E10,1.744738422944793E10,1.861700895855454E10,1.94450490964512E10,1.9505683849231125E10,2.0978785855329117E10,2.1316372732972095E10,2.1825798357074154E10,2.3259570330420303E10,2.348791466603597E10,2.6171268583120743E10,2.6853676043513336E10,2.7545813029893124E10,2.8182884091033333E10,3.0146451415428566E10,3.031262314357669E10,3.0880532435180317E10,3.1913212200217167E10,3.2230096814593586E10,3.2627387429924477E10,3.2698220995721104E10,3.3066328252221687E10,3.3148178001795456E10,3.369359013782167E10,3.4190881858062557E10,3.4333442933370323E10,3.439604939054324E10,3.483151744390988E10,3.493422341053492E10,3.493907932806126E10,3.552616976064008E10,3.602828260402706E10,3.6265086766556564E10,3.729964668531844E10,3.750813308246497E10,3.7916391831842224E10,3.799056595850882E10,3.899797703163294E10,3.931928257127443E10,3.937406771934831E10,3.988017389193467E10,4.085571595918615E10,4.092753695271308E10
1.3744467859455345E7,3.7478186195157847E9,8.979856790229534E9,9.738632090571564E9,1.076538087057445E10,1.1803699926794756E10,1.3241836692535053E10,1.3462318350496279E10,1.7247564066346977E10,1.7370138504605656E10,1.8739828319937016E10,1.9341824622057556E10,1.9450730098667477E10,2.0980187283596256E10,2.1113069671339138E10,2.203668329949229E10,2.3423444051413345E10,2.3504924342877094E10,2.6307363865115963E10,2.6865618566400097E10,2.7569100302715878E10,2.7946290019478798E10,2.973885088974411E10,3.0229058746748177E10,3.1192915006035633E10,3.1917829665273167E10,3.1950145276867687E10,3.250289193737402E10,3.2675439004786938E10,3.295641184935952E10,3.338074687798394E10,3.372321932918754E10,3.3992952843666557E10,3.4045965545512604E10,3.450106741191494E10,3.4511053977922745E10,3.545578037271974E10,3.564001238787927E10,3.583991822572512E10,3.596103986736207E10,3.619302457833368E10,3.740915941027525E10,3.755292336699722E10,3.795797573152136E10,3.8035242822590645E10,3.894963409775829E10,3.925148233533883E10,3.9509427379623245E10,3.988282120065797E10,4.0678273785406944E10,4.077415518901157E10
1.413716694115407E7,3.66159790394507E9,9.115620042638798E9,9.741207374570503E9,1.0671729968689846E10,1.1746007179028042E10,1.3256119270539667E10,1.3596792589142126E10,1.727373645232905E10,1.73860340336239E10,1.8682761303515022E10,1.9412075206836864E10,1.9436038554517235E10,2.097591038732965E10,2.1188966097396526E10,2.19667718728422E10,2.3339477820520084E10,2.3487721299818333E10,2.6234926171623627E10,2.6861148363077827E10,2.757152414794867E10,2.8023964625401894E10,2.989570267052484E10,3.0238230193470177E10,3.1138746256160206E10,3.190752178282921E10,3.210197681205254E10,3.2521095059285923E10,3.271681643655601E10,3.2974230129686726E10,3.3359647284592396E10,3.371675421401917E10,3.4041138270471817E10,3.4138178101352333E10,3.445393682086986E10,3.450962132807455E10,3.529965864906567E10,3.553140188968896E10,3.572755299372509E10,3.596253693617055E10,3.61546805022626E10,3.728230560470801E10,3.755997680118182E10,3.797103050173136E10,3.803097126797801E10,3.901584215429411E10,3.925969566456249E10,3.949535292190141E10,3.990028181462478E10,4.074659167050603E10,4.075290624309717E10
1.4529866022852793E7,3.5929026395717707E9,9.238809546128622E9,9.74181211745409E9,1.0583871614400492E10,1.1699353536548582E10,1.3266383325141586E10,1.3704585286013138E10,1.7288982106198143E10,1.7406718593387676E10,1.86352979540609E10,1.942431219314498E10,1.9469196187162266E10,2.097265084122623E10,2.1259738808812557E10,2.190099781571194E10,2.326535957054177E10,2.348062163420472E10,2.6175673188595478E10,2.6858211089536892E10,2.7573327241823044E10,2.808695209183252E10,3.00355603007787E10,3.0244272976363853E10,3.1081303922496933E10,3.1897487489033375E10,3.2233874307720886E10,3.254283152130298E10,3.272151307181275E10,3.3011515127708656E10,3.330798482530382E10,3.3707848454793728E10,3.410428484505544E10,3.4250781313799107E10,3.442237166860081E10,3.453813116786119E10,3.514350820868692E10,3.540417276138186E10,3.5621114502845535E10,3.596343267016397E10,3.614047914085435E10,3.718280891629267E10,3.756106558009549E10,3.7985972186295685E10,3.802779625338519E10,3.907759021494005E10,3.926526718747731E10,3.9480099964992805E10,3.991491907732439E10,4.0736386755953896E10,4.080528001772746E10
1.4922565104551518E7,3.5429087950908737E9,9.341996985293453E9,9.740087411540257E9,1.0508654922274168E10,1.1665131842924469E10,1.3273507328573097E10,1.3783121873817478E10,1.7296923403060078E10,1.7426507223121315E10,1.859941633708018E10,1.9415764928702316E10,1.951137030494854E10,2.0970363884205578E10,2.132134547392753E10,2.1843172741790634E10,2.320999686725858E10,2.347653364182756E10,2.613177404216331E10,2.6856344318996037E10,2.757457435401602E10,2.8133444864164246E10,3.0151044462190453E10,3.024794495125341E10,3.1026165067636158E10,3.1889314957833477E10,3.234011236586163E10,3.2564398234289528E10,3.270576567978324E10,3.3052434720860695E10,3.3253952975948784E10,3.3698680660863247E10,3.416836960063645E10,3.432764995049809E10,3.441157728726113E10,3.462604819528487E10,3.499909959098197E10,3.5259657850009735E10,3.553652794796126E10,3.596379197198306E10,3.6135927803166855E10,3.711190704895934E10,3.755960928741929E10,3.799897446584122E10,3.802559466403276E10,3.912996663550914E10,3.926880961720273E10,3.946477681931362E10,3.992594832264641E10,4.072460290162822E10,4.085091412426505E10
1.5315264186250245E7,3.5125266089794736E9,9.41383405197182E9,9.736755522622099E9,1.0456108124481714E10,1.164426085742157E10,1.3277727786650936E10,1.3830853682911047E10,1.730068559537899E10,1.7440339648103333E10,1.85769700742207E10,1.9410564675654377E10,1.953723735342301E10,2.0969010052587513E10,2.136622151542369E10,2.1800659166069008E10,2.3175975977509254E10,2.347428325501526E10,2.610479455893688E10,2.685530353651725E10,2.757530714426647E10,2.816198152360943E10,3.023053598483302E10,3.024986895088105E10,3.098350563369025E10,3.1884032361908257E10,3.2413089794721912E10,3.258081912004626E10,3.268532552797215E10,3.3082568675152847E10,3.3214626054358227E10,3.369164353345643E10,3.4213294620450176E10,3.4357302186578266E10,3.4424677426574326E10,3.476976765091136E10,3.4885562404711105E10,3.510130386414749E10,3.5482385845738525E10,3.5963909491637375E10,3.613483482555674E10,3.7069657910538994E10,3.755790425617324E10,3.8007611800409004E10,3.802429770269774E10,3.9166464569834885E10,3.927076134596529E10,3.9452284347965805E10,3.993279700886471E10,4.0717543576872345E10,4.088008837727269E10
1.5707963267948966E7,3.502333250990712E9,9.440277461958773E9,9.734834580558687E9,1.0436937870490385E10,1.1637249991628656E10,1.3279127403435066E10,1.3846866476633392E10,1.73017986876895E10,1.744526687392741E10,1.856931963286688E10,1.940881891455083E10,1.95459548283513E10,2.096856203985183E10,2.1383317466585106E10,2.17843672969496E10,2.3164508676570305E10,2.3473557265737984E10,2.6095693444126335E10,2.6854968671191177E10,2.7575548908117546E10,2.8171605010237892E10,3.0250461251122086E10,3.025955966350986E10,3.096686702512518E10,3.1882210728924625E10,3.2440426901234894E10,3.258705074850119E10,3.2675324133032143E10,3.309356579520787E10,3.320026901462443E10,3.3688971306050095E10,3.422780958821459E10,3.436410864813467E10,3.4438602379754105E10,3.483848443647682E10,3.493455627747836E10,3.4935078053225395E10,3.546374192205332E10,3.596393472528533E10,3.6134697608503525E10,3.7055649353759895E10,3.755720471121882E10,3.801061950505679E10,3.8023869174690506E10,3.917984239643673E10,3.927138315551128E10,3.9447231807374E10,3.993511856177439E10,4.0715193095818085E10,4.089015293909898E10
1.413716694115407E7,3.5711198189947066E9,9.283515946733932E9,9.769533855647675E9,1.0648524379430708E10,1.1567882212329025E10,1.3379052922558414E10,1.360958084711684E10,1.7306369652598244E10,1.7396364314736195E10,1.864197298654683E10,1.940699207922471E10,1.9442135341588505E10,2.0968577198794704E10,2.122239438801227E10,2.1959423599796394E10,2.326126164631562E10,2.3473282341867256E10,2.6173850442079933E10,2.6860561076319202E10,2.759794383449543E10,2.801668626718842E10,2.9868721399139282E10,3.0321974167480186E10,3.1194892154644405E10,3.1870087584420765E10,3.226038830290115E10,3.249719536048353E10,3.268840415479148E10,3.3002985305206223E10,3.3430741373286255E10,3.3717590704225822E10,3.403026009751966E10,3.4163705700700737E10,3.442077638042382E10,3.461629744703926E10,3.5321417256385475E10,3.549765597428261E10,3.566940654928337E10,3.5887648686812706E10,3.607717399054739E10,3.7094131362897736E10,3.757582558726954E10,3.800725080019138E10,3.812756309273488E10,3.9198454859809975E10,3.9219727071963326E10,3.952536986196985E10,3.993301537157124E10,4.060852182764145E10,4.072738717905436E10
1.4529866022852793E7,3.5001583092515078E9,9.419611631491076E9,9.77411895295223E9,1.0554675202682318E10,1.150990230998652E10,1.339001354382113E10,1.3717879151950073E10,1.7329452777260124E10,1.7410642187826252E10,1.8593818879619907E10,1.9394292284176678E10,1.9500893481105732E10,2.096486302536939E10,2.129833939585296E10,2.1887576279398567E10,2.3185417482100723E10,2.3467886895326252E10,2.6112831210109886E10,2.6858430456321716E10,2.759933031827968E10,2.8078924580508484E10,3.000460858255037E10,3.0330651895067097E10,3.1143191952179337E10,3.1862226462458412E10,3.2398135699667553E10,3.2515278990358433E10,3.2703880464812534E10,3.3037811639699345E10,3.3360157885138874E10,3.370617639099454E10,3.4075258655672512E10,3.4330245307095943E10,3.440511548841996E10,3.461308642407552E10,3.515982508189511E10,3.538595959757385E10,3.554543000204042E10,3.588300523673774E10,3.6074859437822174E10,3.697545008915093E10,3.758826229928446E10,3.801311862719172E10,3.81254971979886E10,3.9222123504767044E10,3.92630424462202E10,3.9525887168712204E10,3.995437113224184E10,4.059483106689452E10,4.078065003687293E10
1.4922565104551518E7,3.4484700421159763E9,9.538470846994879E9,9.775917926379639E9,1.0468380238058397E10,1.1467255546117294E10,1.339752730310583E10,1.3796909576206327E10,1.734121586845009E10,1.7427797974786213E10,1.8557296809553013E10,1.9385028525964664E10,1.9544330213299263E10,2.0962236008435375E10,2.1367074173122585E10,2.18219170499498E10,2.3129424676409145E10,2.3464405424230366E10,2.6067755338707737E10,2.6857034382355278E10,2.760029103492228E10,2.8124817041961414E10,3.0114615539518135E10,3.0336378518327858E10,3.109480432745635E10,3.1855718794687336E10,3.250809676635582E10,3.253373648736847E10,3.2697041341862072E10,3.308079199787874E10,3.329580319258459E10,3.369404642818312E10,3.411003242925882E10,3.4421161698000435E10,3.447913121820802E10,3.464291043520286E10,3.501126073103578E10,3.52529035123188E10,3.5446817390627E10,3.588066205626448E10,3.607669188001095E10,3.68896118959207E10,3.759528538989388E10,3.8019229590219986E10,3.812406067552545E10,3.922349973843052E10,3.93158271999531E10,3.952493801932471E10,3.997015734560008E10,4.0587277234648346E10,4.082169617360977E10
1.5315264186250245E7,3.417038532873418E9,9.626876247049292E9,9.773901083419294E9,1.0402922093872091E10,1.1441227681601357E10,1.340196681571388E10,1.3844963260526575E10,1.7346330885248528E10,1.7441077614739407E10,1.8534387842819435E10,1.9379389636065228E10,1.957099575892672E10,2.096067136568746E10,2.1420414429317497E10,2.1770488063285885E10,2.3095134474104767E10,2.346240681056985E10,2.604009624255335E10,2.6856240108284504E10,2.7600856296570004E10,2.8152963221247166E10,3.0188450234829815E10,3.0339611484602146E10,3.1058570425165466E10,3.1851476140463608E10,3.254792952206801E10,3.258821033813246E10,3.267639798114604E10,3.3115757532265038E10,3.3251638818535915E10,3.3684164787213005E10,3.4127896254693413E10,3.446035531655289E10,3.453745243550114E10,3.476641769641351E10,3.489443935316331E10,3.5100662232570114E10,3.538297717835877E10,3.587953531298372E10,3.607868871175194E10,3.68380211499792E10,3.759872898708678E10,3.8023664763086044E10,3.812321337888096E10,3.922419466200805E10,3.9351221313845406E10,3.952314485578196E10,3.997984215456469E10,4.058412535667792E10,4.0847727410957726E10
1.5707963267948966E7,3.406489695440148E9,9.662273347561522E9,9.770976666796335E9,1.0377471795486902E10,1.1432485012753452E10,1.340343816532213E10,1.3861086516441635E10,1.7347761838163265E10,1.7445970785611927E10,1.852656744668314E10,1.9377496173403137E10,1.9579986622129925E10,2.0960151880683395E10,2.1442139405126915E10,2.174941189328244E10,2.3083589344837723E10,2.3461752220412918E10,2.6030772312822636E10,2.685598197076082E10,2.7601042919589783E10,2.8162451009950794E10,3.0214855364481678E10,3.0340653623975307E10,3.1044807458473625E10,3.1850007626436462E10,3.255332505651949E10,3.2638347767575554E10,3.26457054157936E10,3.3129257638478165E10,3.3235908949359383E10,3.3680242559592426E10,3.413277099945044E10,3.44845406129194E10,3.454565229423466E10,3.484530775948198E10,3.4930927619664215E10,3.493806905709947E10,3.536077685832009E10,3.587919891139256E10,3.607947226464188E10,3.682085416369339E10,3.7599747465175674E10,3.802526973317347E10,3.8122933292474976E10,3.922440486627114E10,3.9363860365704056E10,3.952216736585814E10,3.9983106008094086E10,4.058338272892549E10,4.0856664176647995E10
1.4529866022852793E7,3.426090450986257E9,9.579181163261728E9,9.803609729643042E9,1.0549137364247458E10,1.132160045761161E10,1.3487595603975082E10,1.3728073539462442E10,1.7360793483106667E10,1.74180036476879E10,1.8559147429706127E10,1.9369772395558437E10,1.9526149989758923E10,2.095877934825075E10,2.1326669798198982E10,2.1880861711566868E10,2.3121016277790096E10,2.3458119014387726E10,2.6061826371792526E10,2.685866673207525E10,2.7620399553305233E10,2.8072685263483715E10,2.9978290309401333E10,3.0401268903631107E10,3.119962685932371E10,3.1827663345289253E10,3.2493720010698845E10,3.2518294009007767E10,3.2710698476980957E10,3.3059425239846954E10,3.339542897921338E10,3.3703051941609966E10,3.4036373470054676E10,3.436741252735751E10,3.441862065107831E10,3.473825619253943E10,3.516367932089967E10,3.5357748108624374E10,3.543845541092977E10,3.58258628978882E10,3.6048796653964714E10,3.679143218936594E10,3.760923671479364E10,3.803615914738019E10,3.821108230521162E10,3.918094011889067E10,3.944122963292661E10,3.95744739001943E10,3.998707697098457E10,4.045390488340068E10,4.075927527439086E10
1.4922565104551518E7,3.3729950730958285E9,9.713940941359688E9,9.813018431037441E9,1.0450606377975788E10,1.1267438589100723E10,1.349536752413225E10,1.3807552659377132E10,1.7378053617295895E10,1.7430852303039776E10,1.852188571884286E10,1.935992672431647E10,1.9570639644867123E10,2.0955886969095917E10,2.1401195214411533E10,2.1808835512008224E10,2.3064643503935356E10,2.345498269591509E10,2.6015855895855927E10,2.6857580834184395E10,2.7621102554294693E10,2.8118132303241222E10,3.008438419718901E10,3.0408764727185932E10,3.115604990773704E10,3.182276747832856E10,3.250961198969778E10,3.258675111726247E10,3.275909595423206E10,3.310574117399192E10,3.3323840325768562E10,3.3687107897055233E10,3.4048046351427177E10,3.445606587177681E10,3.4562303778465385E10,3.473114610587779E10,3.5014617653009125E10,3.524174712827634E10,3.532574858728924E10,3.582091833742241E10,3.605203528401488E10,3.668676985143957E10,3.7623658880442535E10,3.803553989190189E10,3.8210298088227066E10,3.918078151362281E10,3.9495843827604866E10,3.958668835239124E10,4.000677583522897E10,4.045436091094905E10,4.079661867693957E10
1.5315264186250245E7,3.340690362550481E9,9.795614711646887E9,9.84552279624771E9,1.0364241281127949E10,1.1234383515871315E10,1.3499954057739563E10,1.3855892176961416E10,1.738473407742844E10,1.744337591649258E10,1.849844542271216E10,1.93539304617717E10,1.959797323125978E10,2.0954157946758087E10,2.1463009131064762E10,2.174856272495608E10,2.3030170310479515E10,2.345314288613633E10,2.5987673001247658E10,2.6856950517514694E10,2.7621517579796387E10,2.8145989943024124E10,3.015446709308353E10,3.0413125535922066E10,3.1124103764707718E10,3.181954292239716E10,3.2522002770515793E10,3.261074406701255E10,3.2801077951690983E10,3.314904468139047E10,3.3276398246182007E10,3.367282765508247E10,3.4050968737571518E10,3.450875325269964E10,3.471579549559909E10,3.476399041797354E10,3.489955833520188E10,3.510093292419889E10,3.524911755497723E10,3.581868125608225E10,3.605460380846444E10,3.662277458077675E10,3.763180707590543E10,3.803562706979403E10,3.820983581672943E10,3.918059382987679E10,3.953106692088592E10,3.959428920652041E10,4.001880476412019E10,4.046006833813786E10,4.0820190782352745E10
1.5707963267948966E7,3.329845393764957E9,9.804925366587646E9,9.884489154987883E9,1.0325283829279125E10,1.122329546499434E10,1.3501474345607218E10,1.3872112308357452E10,1.7386406633128178E10,1.7448316374360085E10,1.849043018753251E10,1.935191647132037E10,1.9607193208420807E10,2.0953582751769417E10,2.1490590125464813E10,2.172150282338934E10,2.3018569555958652E10,2.3452535291234978E10,2.597817619778295E10,2.685674365254544E10,2.762165483490678E10,2.8155377677002018E10,3.0179230210064255E10,3.0414555392477562E10,3.1112161208331272E10,3.1818421962033066E10,3.2526733348673603E10,3.2615866024901054E10,3.2816908970090534E10,3.3167229064158623E10,3.3259747214818153E10,3.366674193460457E10,3.405117241732706E10,3.4537465963205124E10,3.472034470251917E10,3.485120692802005E10,3.492815218655102E10,3.494770013312138E10,3.522154794079067E10,3.581803149737933E10,3.6055542004581566E10,3.660130707198144E10,3.763443271355659E10,3.803573675842804E10,3.820968305847971E10,3.918051616210329E10,3.954329987912373E10,3.959679747541979E10,4.002284958112529E10,4.046333380594389E10,4.0828261409299385E10
1.4922565104551518E7,3.3179274810144095E9,9.817955043077734E9,9.88136178960214E9,1.0473075137460127E10,1.1068773810431545E10,1.356602055208963E10,1.3815085166294512E10,1.740554415986579E10,1.7434653787194717E10,1.849489404251091E10,1.934126825596171E10,1.9589819713818394E10,2.095133746827978E10,2.142382003687026E10,2.1802370490513153E10,2.3017189944066803E10,2.3448249481297768E10,2.5977574624174374E10,2.6857973945181606E10,2.7636430849708725E10,2.811337211015198E10,3.0061844362963593E10,3.046269402221663E10,3.1205749875076553E10,3.17936785453731E10,3.2492296563716045E10,3.2585229642596973E10,3.2880974457200485E10,3.3118620363540977E10,3.3341675672481907E10,3.367917372715164E10,3.3995964319357117E10,3.450621989939941E10,3.457899205686113E10,3.487723053494256E10,3.49981870428979E10,3.521102391760938E10,3.522186353524237E10,3.578895729266236E10,3.603910628365095E10,3.651570756434659E10,3.764417974870899E10,3.804767724596329E10,3.82791565031905E10,3.9144314388603004E10,3.961213999404764E10,3.969862709594974E10,4.00343857169583E10,4.032393765771437E10,4.077716376950337E10
